"ID","host_id","price_dollars","latitude","longitude","dist_stephansdom_km","dist_schonbrunn_km","dist_train_station_km","neighbourhood","room_type","accomodates","bathrooms","beds","cleaning_service","air_conditioning","self_checkin","host_acceptance_rate","host_listings_count","number_of_reviews","apt_age_days","review_scores_rating","reviews_per_month"
27769,5863447,140,48.19154,16.34949,2.57,3.33,1.92,"Mariahilf","Entire home/apt",6,2,3,"0","0","1",1,1,126,2850,4.87,1.33
77940,94003490,92,48.20513,16.39255,1.44,6.79,2.62,"Landstraße","Entire home/apt",2,2,2,"0","1","0",1,1,269,2909,4.88,2.77
36556,4331202,102,48.18169,16.37536,2.94,5.25,0.42,"Favoriten","Entire home/apt",4,1,1,"0","1","1",1,72,23,2823,4.39,0.24
71023,90441918,134,48.16558,16.38279,4.77,6.25,2.29,"Favoriten","Entire home/apt",4,1,4,"0","0","1",1,3,164,2918,4.68,1.69
23595,108866951,20,48.1925,16.33305,3.47,2.16,3.11,"Rudolfsheim-Fünfhaus","Entire home/apt",2,2,1,"0","0","0",0.98,1,572,2802,4.51,6.12
31726,24403804,108,48.19569,16.35677,1.86,3.95,1.7,"Margareten","Entire home/apt",6,1,3,"0","0","0",0.94,5,125,2809,4.7,1.33
71197,103515752,500,48.20115,16.28646,6.51,2.07,6.7,"Penzing","Entire home/apt",16,8,10,"0","0","1",1,5,136,2708,4.92,1.51
34798,1499679,70,48.21646,16.34449,2.35,4.37,4.09,"Alsergrund","Entire home/apt",2,1,1,"0","0","0",0,1,3,2077,5,0.04
82028,11543433,76,48.19525,16.32779,3.68,1.91,3.58,"Rudolfsheim-Fünfhaus","Entire home/apt",4,2,2,"0","0","0",0.98,1,165,2807,4.87,1.76
85272,103028422,80,48.16575,16.38211,4.75,6.2,2.26,"Favoriten","Entire home/apt",2,1,1,"0","1","1",0.99,11,186,2846,4.69,1.96
65885,24420353,85,48.20611,16.39233,1.4,6.81,2.7,"Landstraße","Entire home/apt",4,2,2,"0","0","1",1,7,319,2837,4.81,3.37
93012,103124031,81,48.2058943555028,16.3403029560661,2.48,3.34,3.37,"Neubau","Entire home/apt",3,2,2,"0","0","0",1,2,544,2846,4.82,5.73
49906,518644,65,48.19444,16.35969,1.84,4.13,1.45,"Margareten","Entire home/apt",3,1,4,"0","0","1",0.77,33,86,2853,4.42,0.9
70223,36864594,40,48.2189,16.39019,1.72,7.23,3.94,"Leopoldstadt","Private room",1,1,1,"0","1","1",0.83,2,108,2903,4.8,1.12
12872,4331202,146,48.18217,16.37737,2.89,5.4,0.44,"Favoriten","Entire home/apt",6,2,2,"0","1","1",1,72,37,2808,4.73,0.4
21180,4331202,97,48.18081,16.3773,3.04,5.41,0.57,"Favoriten","Entire home/apt",4,1,1,"0","1","1",1,72,14,2098,4.5,0.2
80826,4331202,100,48.18019,16.37699,3.11,5.4,0.62,"Favoriten","Entire home/apt",4,1,1,"0","1","1",1,72,16,2447,4.5,0.2
94110,95235024,99,48.204739,16.354755,1.45,4.17,2.58,"Neubau","Entire home/apt",2,1,1,"0","0","0",1,1,60,2898,4.98,0.62
51236,47034279,106,48.19951,16.36553,1.13,4.69,1.69,"Mariahilf","Entire home/apt",2,1,1,"0","0","0",1,23,573,2904,4.91,5.92
38527,5874520,30,48.21926,16.37504,1.25,6.3,3.78,"Leopoldstadt","Entire home/apt",1,1,1,"0","0","0",0.93,84,2,2689,5,0.02
95564,109948838,62,48.21058,16.38991,1.24,6.81,3.06,"Landstraße","Entire home/apt",2,2,1,"0","0","1",1,1,94,2693,4.7,1.05
51276,110132030,39,48.24226,16.47272,8.27,13.85,9.7,"Donaustadt","Private room",1,2,1,"0","0","0",1,1,75,2775,4.91,0.81
56998,110408584,81,48.2010499,16.3146199,4.44,1.69,4.71,"Penzing","Entire home/apt",2,1,1,"0","0","1",1,1,17,114,5,4.47
49195,4672937,80,48.19558,16.35285,2.07,3.67,1.92,"Mariahilf","Private room",1,2,1,"0","0","0",0.82,1,167,2790,4.95,1.8
91027,27650060,80,48.19577,16.32827,3.63,1.97,3.56,"Rudolfsheim-Fünfhaus","Entire home/apt",4,1,1,"0","0","1",0.92,5,6,2581,5,0.07
81580,110591852,110,48.21221,16.33078,3.21,3.37,4.37,"Ottakring","Entire home/apt",7,1,6,"0","0","1",0.96,3,126,2784,4.61,1.36
71910,26937716,55,48.22819,16.36495,2.33,6.36,4.82,"Brigittenau","Entire home/apt",2,2,1,"0","0","0",0.98,2,359,2775,4.86,3.88
19041,5874520,65,48.21916,16.37704,1.26,6.41,3.78,"Leopoldstadt","Entire home/apt",2,1,1,"0","0","0",0.93,84,4,2107,4.75,0.06
16144,23646477,79,48.18762,16.36407,2.38,4.38,0.76,"Margareten","Entire home/apt",3,1,2,"0","0","0",0,1,1,2062,5,0.01
34007,1036543,271,48.204159,16.389414,1.25,6.53,2.4,"Landstraße","Entire home/apt",4,2,2,"0","1","1",0.78,2,130,2808,4.98,1.39
66510,32171477,80,48.21889,16.40471,2.6,8.19,4.39,"Leopoldstadt","Entire home/apt",5,1,5,"0","0","0",0.5,7,3,2805,5,0.03
79694,99975650,238,48.24954,16.49288,9.96,15.55,11.36,"Donaustadt","Entire home/apt",10,2,8,"0","0","1",1,3,107,2840,4.81,1.13
54197,26940706,114,48.20768,16.35328,1.51,4.24,2.91,"Josefstadt","Entire home/apt",2,2,1,"0","0","0",0.95,5,54,2814,4.57,0.58
40698,55828377,96,48.1913,16.3917,2.3,6.44,1.5,"Landstraße","Entire home/apt",6,2,2,"0","0","1",1,1,487,2845,4.77,5.14
88372,14216524,132,48.20955,16.35461,1.42,4.44,3.05,"Josefstadt","Entire home/apt",8,2,2,"0","0","0",0.99,7,90,2846,4.79,0.95
80786,123238,96,48.19656,16.40245,2.49,7.3,2.48,"Landstraße","Entire home/apt",4,2,2,"0","1","0",1,1,89,2902,5,0.92
87922,10376365,89,48.23371,16.31734,5.05,5.25,6.81,"Währing","Entire home/apt",3,2,2,"0","0","0",1,1,14,2832,4.36,0.15
38282,2291632,100,48.17385,16.37714,3.82,5.55,1.3,"Favoriten","Entire home/apt",4,2,2,"0","0","1",0.81,3,46,2904,4.7,0.48
87820,71848288,58,48.19403,16.3675,1.63,4.7,1.08,"Wieden","Entire home/apt",3,1,2,"0","0","0",1,4,306,2902,4.64,3.16
78738,96543100,68,48.20657,16.34716,1.97,3.79,3.08,"Neubau","Entire home/apt",3,1,1,"0","0","0",1,1,261,2682,4.93,2.92
92693,8632750,359,48.20348,16.36699,0.71,4.94,2.08,"Innere Stadt","Entire home/apt",8,2,4,"0","1","1",0.96,104,38,2829,4.53,0.4
15086,88628966,29,48.12713,16.31604,9.96,6.73,7.75,"Liesing","Entire home/apt",1,1,1,"0","0","0",0.81,4,7,2802,5,0.07
84850,9551140,73,48.21967,16.37327,1.29,6.21,3.83,"Leopoldstadt","Private room",2,1,1,"1","0","0",0.14,2,84,2709,4.93,0.93
11935,58957522,65,48.19048,16.29654,6.04,0.72,5.74,"Penzing","Entire home/apt",4,1,2,"0","0","1",1,2,20,2398,4.75,0.25
24986,42679252,120,48.2146,16.33786,2.75,3.9,4.2,"Ottakring","Entire home/apt",2,1,1,"0","0","0",0.6,1,56,2779,4.89,0.6
71221,98462592,120,48.175,16.37447,3.68,5.33,1.14,"Favoriten","Entire home/apt",4,1,2,"0","0","1",1,8,3,2664,4.33,0.03
95853,32171477,80,48.21889,16.40471,2.6,8.19,4.39,"Leopoldstadt","Entire home/apt",4,1,2,"0","0","0",0.5,7,2,2794,5,0.02
32548,103937362,65,48.251228,16.352583,5.04,7.94,7.5,"Döbling","Entire home/apt",3,1,2,"0","0","0",1,1,237,2832,4.99,2.51
94094,9190665,165,48.25083,16.34301,5.27,7.61,7.64,"Döbling","Entire home/apt",6,1,3,"0","0","1",0.67,2,9,2810,4.89,0.1
14398,51894317,109,48.19562,16.32821,3.64,1.96,3.56,"Rudolfsheim-Fünfhaus","Entire home/apt",2,2,2,"0","0","0",0.91,1,15,647,5,0.7
53201,47034279,183,48.19783,16.36568,1.28,4.65,1.52,"Wieden","Entire home/apt",6,1,4,"0","0","0",1,23,224,2901,4.9,2.32
42484,16541872,99,48.22256,16.3857,1.84,7.16,4.24,"Leopoldstadt","Entire home/apt",4,1,3,"0","0","1",0.99,13,122,2901,4.42,1.26
64515,5888815,60,48.22544,16.35156,2.53,5.47,4.76,"Alsergrund","Entire home/apt",2,1,1,"0","0","0",0.66,4,46,2757,4.85,0.5
12958,9991820,46,48.18979,16.26794,8.09,2.76,7.85,"Hietzing","Entire home/apt",1,1,1,"0","0","1",1,4,237,2902,4.87,2.45
77671,29775689,55,48.21703,16.38456,1.28,6.76,3.62,"Leopoldstadt","Private room",2,2,1,"0","0","0",1,3,392,2846,4.83,4.13
19939,9851118,85,48.19699,16.34477,2.47,3.14,2.51,"Neubau","Entire home/apt",4,1,2,"0","0","1",1,1,265,2838,4.89,2.8
31649,1426583,148,48.19918,16.36575,1.15,4.7,1.65,"Wieden","Entire home/apt",2,1,1,"0","0","0",0.82,4,20,2822,4.9,0.21
65080,42114322,40,48.20784,16.39537,1.61,7.08,2.98,"Landstraße","Private room",1,1,1,"0","0","0",0.5,1,74,2902,4.65,0.76
72458,97532746,159,48.19894,16.386,1.37,6.14,1.78,"Landstraße","Entire home/apt",2,1,3,"0","0","0",0.96,1,140,2895,4.93,1.45
72300,103515752,180,48.19926,16.28658,6.52,1.91,6.64,"Penzing","Private room",8,3,3,"0","0","1",1,5,1,2594,5,0.01
37654,20068276,245,48.21238,16.33884,2.62,3.76,3.97,"Hernals","Entire home/apt",5,2,3,"0","1","0",0.99,11,29,2706,4.93,0.32
89335,20068276,264,48.21238,16.33884,2.62,3.76,3.97,"Hernals","Entire home/apt",7,2,3,"0","1","1",0.99,11,21,2705,4.81,0.23
39168,47034279,99,48.19861,16.36725,1.15,4.79,1.56,"Wieden","Entire home/apt",2,1,1,"0","0","0",1,23,512,2842,4.89,5.4
15455,99318742,90,48.20081,16.33026,3.31,2.41,3.65,"Rudolfsheim-Fünfhaus","Entire home/apt",4,1,2,"0","0","1",1,2,388,2846,4.6,4.09
12020,29775689,53,48.21896,16.38565,1.5,6.94,3.85,"Leopoldstadt","Private room",1,2,1,"0","0","0",1,3,333,2841,4.83,3.52
17431,104907423,98,48.18007,16.37723,3.13,5.42,0.64,"Favoriten","Entire home/apt",4,2,2,"0","0","1",1,4,328,2771,4.85,3.55
57154,110591852,179,48.21356,16.33071,3.24,3.49,4.47,"Ottakring","Entire home/apt",8,1,4,"0","0","1",0.96,3,134,2790,4.59,1.44
62919,31634429,97,48.21872,16.38375,1.4,6.81,3.79,"Leopoldstadt","Entire home/apt",2,1,2,"0","0","1",0.96,1,90,2664,4.84,1.01
13526,518644,135,48.19519,16.35915,1.79,4.11,1.54,"Margareten","Entire home/apt",7,2,4,"1","0","1",0.77,33,21,2538,4.48,0.25
65152,112722566,135,48.2169961,16.3783278,1.05,6.36,3.55,"Leopoldstadt","Entire home/apt",2,1,1,"0","1","0",0.89,1,7,284,4.86,0.74
74714,2805424,36,48.21295,16.31513,4.37,2.96,5.32,"Ottakring","Entire home/apt",1,1,1,"0","0","0",0.87,11,7,2692,4.57,0.08
84828,4331202,94,48.18144,16.37509,2.96,5.24,0.44,"Favoriten","Entire home/apt",4,1,1,"0","1","1",1,72,26,2076,4.54,0.38
12172,4331202,102,48.18184,16.37508,2.92,5.23,0.4,"Favoriten","Entire home/apt",4,1,1,"0","1","1",1,72,7,2823,4.43,0.07
61862,32171477,80,48.21855,16.40337,2.49,8.08,4.31,"Leopoldstadt","Entire home/apt",5,1,1,"0","0","0",0.5,7,3,2762,4.67,0.03
38361,4331202,104,48.18178,16.37569,2.93,5.28,0.42,"Favoriten","Entire home/apt",4,1,1,"0","1","1",1,72,18,2682,4.67,0.2
97122,20068276,264,48.21238,16.33884,2.62,3.76,3.97,"Hernals","Entire home/apt",6,2,4,"0","1","1",0.99,11,86,2723,4.8,0.95
66441,103515752,240,48.20117,16.28767,6.42,2.01,6.61,"Penzing","Private room",9,4,4,"0","0","1",1,5,5,2594,5,0.06
25785,15934861,73,48.18935,16.35634,2.45,3.81,1.36,"Margareten","Entire home/apt",2,1,1,"0","0","0",0.36,1,42,2692,4.95,0.47
28607,118965986,62,48.2177,16.33424,3.11,4.02,4.64,"Hernals","Entire home/apt",4,2,1,"1","0","1",1,3,210,2691,4.94,2.34
36197,8567968,223,48.20905,16.39236,1.39,6.92,2.99,"Landstraße","Entire home/apt",3,3,3,"0","0","0",0.5,2,5,2446,5,0.06
15300,27655336,40,48.18165,16.35752,3.17,3.94,1.26,"Margareten","Entire home/apt",2,1,2,"0","0","1",0.8,2,15,2838,4.87,0.16
58219,105338787,108,48.21835,16.37747,1.18,6.39,3.69,"Leopoldstadt","Entire home/apt",2,1,1,"0","0","0",1,1,55,2822,4.91,0.58
21917,14391403,46,48.25407,16.40534,5.63,10.51,8,"Floridsdorf","Entire home/apt",2,1,1,"0","0","1",1,3,199,2725,4.85,2.19
13492,106235114,64,48.19719,16.33541,3.08,2.51,3.13,"Rudolfsheim-Fünfhaus","Entire home/apt",5,1,1,"0","0","0",0.91,1,170,2726,4.75,1.87
87395,119564348,79,48.2004737854004,16.3262214660645,3.61,2.15,3.9,"Rudolfsheim-Fünfhaus","Entire home/apt",4,1,4,"0","0","0",0.85,1,145,2717,4.48,1.6
74347,80545880,38,48.2145,16.31135,4.67,3.07,5.65,"Ottakring","Entire home/apt",2,1,2,"0","0","1",0,1,184,2706,4.88,2.04
56696,2805424,35,48.19281,16.33297,3.46,2.16,3.13,"Rudolfsheim-Fünfhaus","Entire home/apt",1,1,1,"0","0","0",0.87,11,17,2231,4.24,0.23
44453,10401503,109,48.22595,16.34382,2.97,5.18,5.03,"Währing","Entire home/apt",3,1,2,"0","0","0",1,1,87,2710,4.87,0.96
18313,109573982,99,48.19878,16.32076,4.05,1.74,4.2,"Rudolfsheim-Fünfhaus","Entire home/apt",9,1,5,"1","0","0",1,2,416,2769,4.79,4.51
26122,59957265,65,48.21903,16.38858,1.65,7.13,3.91,"Leopoldstadt","Entire home/apt",4,1,1,"1","0","1",0.99,10,530,2746,4.76,5.79
20728,113526336,360,48.20745,16.35991,1.02,4.65,2.67,"Innere Stadt","Entire home/apt",5,3,4,"0","0","0",0.93,1,52,2707,5,0.58
71722,4584105,75,48.21121,16.36702,0.6,5.31,2.93,"Innere Stadt","Entire home/apt",2,1,1,"0","0","0",0.85,2,35,2448,4.69,0.43
47222,28226143,200,48.18828,16.33532,3.59,2.25,2.86,"Rudolfsheim-Fünfhaus","Entire home/apt",2,2,1,"0","0","0",0,1,21,2704,4.95,0.23
32339,4584105,65,48.20797,16.35276,1.55,4.23,2.96,"Josefstadt","Entire home/apt",2,1,1,"0","0","0",0.85,2,104,2839,4.83,1.1
70392,11423001,109,48.18768,16.34703,3.01,3.12,1.99,"Margareten","Entire home/apt",5,2,3,"0","0","1",0.93,4,147,2832,4.93,1.56
68203,518644,79,48.19469,16.35877,1.85,4.07,1.52,"Margareten","Entire home/apt",7,3,3,"1","0","1",0.77,33,60,2704,4.77,0.67
37771,113534703,115,48.23376,16.32804,4.42,5.45,6.36,"Währing","Entire home/apt",4,1,3,"1","0","0",0.86,1,73,2705,4.9,0.81
73136,8403937,40,48.21686,16.30788,4.97,3.3,6.01,"Ottakring","Entire home/apt",2,2,1,"0","0","0",0.67,1,40,2693,4.85,0.45
54586,26167593,39,48.19168,16.3459,2.75,3.07,2.18,"Mariahilf","Private room",2,2,1,"0","0","0",0.88,1,95,2747,4.61,1.04
24173,47034279,158,48.19917,16.3659,1.14,4.71,1.65,"Wieden","Entire home/apt",5,1,3,"0","0","0",1,23,243,2769,4.92,2.63
20596,24508490,109,48.20101,16.3458,2.21,3.39,2.71,"Neubau","Entire home/apt",2,1,1,"0","1","1",1,4,136,2814,4.81,1.45
25655,909601,455,48.21817,16.40788,2.78,8.37,4.45,"Leopoldstadt","Entire home/apt",4,3,5,"1","1","1",1,9,24,2654,4.96,0.27
53971,28281613,69,48.21104,16.32958,3.28,3.21,4.34,"Ottakring","Entire home/apt",2,1,2,"0","0","1",0.98,4,114,2699,4.96,1.27
31810,50426909,70,48.18751,16.34513,3.11,2.98,2.13,"Margareten","Entire home/apt",2,1,1,"1","0","1",1,1,64,2705,4.56,0.71
99138,120569999,120,48.17409,16.42605,5.42,9.09,4.08,"Simmering","Entire home/apt",10,2,8,"1","0","0",0.75,5,15,2404,4.73,0.19
83597,909601,215,48.21817,16.40788,2.78,8.37,4.45,"Leopoldstadt","Entire home/apt",2,2,2,"1","1","1",1,9,16,2691,4.94,0.18
25849,909601,215,48.21817,16.40788,2.78,8.37,4.45,"Leopoldstadt","Entire home/apt",2,2,2,"1","1","1",1,9,26,2666,5,0.29
19012,909601,215,48.21817,16.40788,2.78,8.37,4.45,"Leopoldstadt","Entire home/apt",2,2,2,"1","1","1",1,9,29,2608,4.97,0.33
81675,909601,215,48.21817,16.40788,2.78,8.37,4.45,"Leopoldstadt","Entire home/apt",2,2,2,"1","1","1",1,9,23,2683,5,0.26
54348,909601,600,48.21817,16.40788,2.78,8.37,4.45,"Leopoldstadt","Entire home/apt",6,3,7,"1","1","1",1,9,73,2639,4.93,0.83
90499,54441651,136,48.18928,16.37146,2.1,4.93,0.47,"Wieden","Entire home/apt",4,1,2,"0","0","1",1,69,7,2104,4.57,0.1
61001,5032541,186,48.19521,16.3468,2.45,3.22,2.28,"Mariahilf","Entire home/apt",6,1,4,"0","0","1",1,2,28,2706,5,0.31
43496,29176864,77,48.22527,16.36455,2.03,6.11,4.5,"Alsergrund","Entire home/apt",2,1,1,"0","0","1",1,32,58,2348,4.78,0.74
22300,41054427,65,48.17496,16.37322,3.68,5.24,1.15,"Favoriten","Entire home/apt",2,1,1,"0","0","0",0.98,3,76,2755,4.64,0.83
12538,29176864,132,48.224,16.36611,1.86,6.1,4.34,"Alsergrund","Entire home/apt",4,1,2,"0","0","1",1,32,75,2536,4.68,0.89
63997,29176864,132,48.22553,16.36633,2.01,6.23,4.51,"Alsergrund","Entire home/apt",4,1,2,"0","0","1",1,32,48,2467,4.58,0.58
11054,909601,245,48.21817,16.40788,2.78,8.37,4.45,"Leopoldstadt","Entire home/apt",2,2,3,"1","1","1",1,9,26,2664,5,0.29
15750,29775689,314,48.2157902770901,16.3838083595035,1.14,6.65,3.48,"Leopoldstadt","Entire home/apt",4,2,3,"0","0","1",1,3,20,2445,4.85,0.25
64788,106352266,70,48.20691,16.36909,0.36,5.23,2.43,"Innere Stadt","Entire home/apt",2,1,1,"0","0","0",0.66,2,289,2813,4.86,3.08
32261,66040140,85,48.19376,16.30225,5.52,0.75,5.38,"Penzing","Entire home/apt",4,1,2,"0","0","1",1,46,370,2698,4.7,4.11
30389,120699245,140,48.21982,16.37383,1.31,6.26,3.84,"Leopoldstadt","Entire home/apt",4,1,2,"0","0","1",1,8,189,2733,4.56,2.07
59754,114204359,54,48.19841,16.40543,2.59,7.55,2.77,"Landstraße","Entire home/apt",4,1,2,"0","0","1",1,8,317,2643,4.81,3.6
55074,113189546,76,48.21195,16.33247,3.08,3.42,4.26,"Ottakring","Entire home/apt",4,2,2,"0","0","1",1,4,167,2658,4.79,1.88
99005,120699245,120,48.22124,16.37221,1.47,6.25,4,"Leopoldstadt","Entire home/apt",4,1,2,"0","0","1",1,8,106,2715,4.55,1.17
97381,4235279,60,48.18438,16.3271,4.34,1.67,3.45,"Rudolfsheim-Fünfhaus","Entire home/apt",4,2,3,"0","0","1",0.98,1,91,2713,4.73,1.01
78394,63629482,115,48.1857496941984,16.3514783102195,2.98,3.45,1.64,"Margareten","Entire home/apt",3,1,1,"0","1","0",0.56,1,1,32,5,0.94
36023,41054427,65,48.17698,16.3722,3.46,5.11,0.93,"Favoriten","Entire home/apt",2,1,1,"0","0","0",0.98,3,148,2637,4.65,1.68
10473,43652559,47,48.19147,16.39017,2.22,6.33,1.41,"Landstraße","Entire home/apt",2,1,1,"1","0","1",0.97,2,251,2699,4.44,2.79
56803,29176864,77,48.22359,16.36609,1.81,6.07,4.3,"Alsergrund","Entire home/apt",2,1,3,"0","0","1",1,32,87,2691,4.69,0.97
54139,29176864,132,48.22558,16.36442,2.06,6.13,4.53,"Alsergrund","Entire home/apt",4,1,2,"0","0","1",1,32,41,2703,4.63,0.46
47424,30091890,60,48.17545,16.39273,3.9,6.64,1.79,"Favoriten","Entire home/apt",2,1,1,"0","0","0",0.13,1,23,2537,4.43,0.27
98316,1547126,291,48.20872,16.37727,0.28,5.87,2.62,"Innere Stadt","Entire home/apt",5,2,1,"0","0","1",0.99,55,29,2680,4.72,0.32
43444,29494065,27,48.22123,16.32926,3.6,4.19,5.18,"Hernals","Entire home/apt",2,1,2,"0","0","1",1,12,46,2813,4.65,0.49
48941,26940706,180,48.20774,16.35358,1.49,4.26,2.91,"Josefstadt","Entire home/apt",2,1,1,"0","0","1",0.95,5,43,2808,4.81,0.46
47174,120569999,55,48.17481,16.42493,5.31,9,3.98,"Simmering","Entire home/apt",4,1,2,"1","0","0",0.75,5,20,2712,4.7,0.22
49373,518644,120,48.19468,16.36066,1.77,4.21,1.42,"Margareten","Entire home/apt",11,3,5,"1","1","1",0.77,33,49,2706,4.65,0.54
58955,120569999,66,48.17584,16.4254,5.25,9.02,3.98,"Simmering","Entire home/apt",7,1,4,"1","0","0",0.75,5,39,2688,4.72,0.44
75851,122480211,44,48.18552,16.32909,4.15,1.8,3.3,"Rudolfsheim-Fünfhaus","Entire home/apt",2,1,3,"0","0","1",0.96,4,159,2710,4.94,1.76
84342,106929746,72,48.18953,16.28423,6.94,1.56,6.65,"Hietzing","Entire home/apt",4,1,2,"1","1","0",0.75,1,20,2811,4.8,0.21
68973,107107939,43,48.21981,16.41069,3.04,8.63,4.72,"Leopoldstadt","Entire home/apt",2,2,1,"0","0","0",0,1,26,2812,4.92,0.28
91937,26940706,110,48.20756,16.35366,1.48,4.26,2.89,"Josefstadt","Entire home/apt",2,1,1,"0","0","0",0.95,5,40,2720,4.63,0.44
73261,116872827,200,48.21276,16.39186,1.45,7.04,3.34,"Landstraße","Entire home/apt",5,1,5,"0","0","1",1,1,27,2704,5,0.3
28668,117136301,85,48.1869,16.27876,7.42,1.94,7.04,"Hietzing","Entire home/apt",4,2,2,"0","0","0",1,3,272,2747,4.98,2.97
97880,117168507,69,48.19214,16.3423,2.92,2.82,2.45,"Mariahilf","Entire home/apt",2,1,1,"0","0","1",1,1,137,2756,4.69,1.49
95470,83459141,69,48.17505,16.37553,3.68,5.4,1.14,"Favoriten","Private room",6,1,5,"0","0","0",1,3,211,2697,4.88,2.35
94120,83459141,34,48.1770632096401,16.3757236543074,3.45,5.37,0.93,"Favoriten","Private room",2,1,2,"0","0","0",1,3,118,2702,4.92,1.31
90427,80469634,80,48.21796,16.40794,2.77,8.36,4.44,"Leopoldstadt","Entire home/apt",2,1,1,"0","0","0",0.97,1,196,2747,4.92,2.14
40676,113168,64,48.1975,16.36067,1.52,4.28,1.67,"Mariahilf","Entire home/apt",3,2,2,"0","0","1",1,4,624,2745,4.8,6.82
85081,115540983,89,48.21379,16.3333,3.05,3.62,4.36,"Ottakring","Entire home/apt",4,1,3,"0","0","1",1,8,122,2710,4.79,1.35
49793,107112694,99,48.22011,16.36481,1.49,5.75,3.93,"Alsergrund","Entire home/apt",6,1,3,"1","0","1",1,1,184,2814,4.85,1.96
16530,120699245,120,48.22019,16.37398,1.35,6.29,3.88,"Leopoldstadt","Entire home/apt",2,1,1,"0","0","1",1,8,83,2622,4.63,0.95
92607,126568248,100,48.20688,16.47748,7.7,12.97,8.06,"Donaustadt","Entire home/apt",4,2,3,"0","0","0",1,1,44,2696,4.55,0.49
99085,47487108,71,48.19875,16.36457,1.24,4.6,1.64,"Wieden","Entire home/apt",3,2,2,"0","0","0",1,1,261,2664,4.9,2.94
81966,305673,229,48.19786,16.40196,2.39,7.28,2.52,"Landstraße","Entire home/apt",6,1,2,"0","1","1",0.99,6,40,2697,4.75,0.44
22723,122565751,119,48.2079,16.38866,1.11,6.61,2.75,"Landstraße","Entire home/apt",2,1,1,"0","0","0",1,1,7,2704,4.71,0.08
11003,120569999,66,48.1746,16.42596,5.38,9.08,4.06,"Simmering","Entire home/apt",7,1,4,"0","0","0",0.75,5,42,2572,4.62,0.49
95829,120569999,91,48.17531,16.42403,5.22,8.93,3.9,"Simmering","Entire home/apt",10,1,6,"0","0","0",0.75,5,8,2708,4.25,0.09
46839,31195198,80,48.21831,16.38712,1.51,7,3.81,"Leopoldstadt","Entire home/apt",4,1,1,"0","0","0",0.98,3,350,2720,4.72,3.86
26490,120675973,235,48.2172,16.32092,4.03,3.53,5.28,"Ottakring","Entire home/apt",6,2,3,"0","1","1",0.99,4,418,2664,4.94,4.71
14391,115540983,257,48.2138880252965,16.3330090813801,3.08,3.62,4.38,"Ottakring","Entire home/apt",14,1,11,"0","0","1",1,8,294,2727,4.85,3.23
49076,50945012,396,48.19259,16.35518,2.2,3.77,1.59,"Margareten","Entire home/apt",10,3,5,"0","1","1",0.99,61,288,2748,4.68,3.14
39648,103515752,120,48.20082,16.28753,6.43,1.99,6.61,"Penzing","Private room",4,2,2,"0","0","1",1,5,1,2271,5,0.01
23740,13158631,42,48.23138,16.34961,3.14,5.92,5.43,"Währing","Private room",3,2,5,"0","0","0",0.85,2,45,2699,4.73,0.5
45152,103515752,120,48.20137,16.28607,6.53,2.11,6.73,"Penzing","Private room",5,2,3,"0","0","1",1,5,3,1981,4.33,0.05
99792,133711089,420,48.19311,16.40125,2.64,7.17,2.22,"Landstraße","Entire home/apt",3,1,2,"1","0","0",0,1,1,1715,5,0.02
82769,120675973,178,48.21848,16.31994,4.14,3.65,5.43,"Ottakring","Entire home/apt",6,1,2,"0","1","1",0.99,4,307,2659,4.94,3.46
18258,965759,94,48.20646,16.34357,2.23,3.57,3.24,"Neubau","Entire home/apt",4,1,3,"0","0","0",0.88,2,145,2668,4.88,1.63
49841,1996189,445,48.20083,16.37017,0.85,5.06,1.75,"Innere Stadt","Entire home/apt",7,2,4,"0","1","1",0.97,6,99,2689,4.98,1.1
60365,1194677,52,48.23099,16.36775,2.58,6.73,5.1,"Brigittenau","Entire home/apt",2,2,1,"0","0","0",1,1,65,2653,4.78,0.74
37350,120699245,120,48.21959,16.37211,1.28,6.14,3.82,"Leopoldstadt","Entire home/apt",2,1,2,"0","0","1",1,8,19,2208,4.68,0.26
80180,127795382,65,48.21718,16.30577,5.13,3.33,6.16,"Ottakring","Entire home/apt",4,1,3,"0","0","1",1,6,58,2691,4.62,0.65
41844,127795382,52,48.2186,16.30336,5.34,3.49,6.39,"Ottakring","Entire home/apt",3,2,4,"0","0","1",1,6,22,2658,4.27,0.25
52751,3904929,160,48.20616,16.37622,0.29,5.68,2.33,"Innere Stadt","Entire home/apt",4,1,2,"0","1","0",0.78,1,62,2641,4.85,0.7
37267,8304668,58,48.22051,16.39893,2.33,7.88,4.34,"Leopoldstadt","Entire home/apt",2,1,1,"0","0","0",1,6,220,2649,4.74,2.49
98979,134096399,119,48.20399,16.34837,1.93,3.72,2.8,"Neubau","Entire home/apt",4,1,2,"1","0","0",0.75,1,63,2623,4.9,0.72
54319,134115475,112,48.22374,16.34578,2.7,5.06,4.75,"Währing","Entire home/apt",6,2,4,"0","0","1",1,4,420,2603,4.83,4.84
72965,134419291,112,48.2412,16.40294,4.28,9.42,6.59,"Donaustadt","Entire home/apt",2,1,1,"0","0","1",0.09,2,6,2608,5,0.07
64859,98462592,120,48.176,16.37356,3.57,5.24,1.03,"Favoriten","Entire home/apt",4,1,3,"0","0","1",1,8,10,2663,4.8,0.11
